AIRPORT,Year,Month,Int_Pax_In,Int_Pax_Out,Int_Pax_Total,Date
CANBERRA,2000,1,0,0,0,2000-01-01T00:00:00
CANBERRA,2000,2,0,0,0,2000-02-01T00:00:00
CANBERRA,2000,3,0,0,0,2000-03-01T00:00:00
CANBERRA,2000,4,0,0,0,2000-04-01T00:00:00
CANBERRA,2000,5,0,0,0,2000-05-01T00:00:00
CANBERRA,2000,6,0,0,0,2000-06-01T00:00:00
CANBERRA,2000,7,0,0,0,2000-07-01T00:00:00
CANBERRA,2000,8,0,0,0,2000-08-01T00:00:00
CANBERRA,2000,9,0,0,0,2000-09-01T00:00:00
CANBERRA,2000,10,0,0,0,2000-10-01T00:00:00
CANBERRA,2000,11,0,0,0,2000-11-01T00:00:00
CANBERRA,2000,12,0,0,0,2000-12-01T00:00:00
CANBERRA,2001,1,0,0,0,2001-01-01T00:00:00
CANBERRA,2001,2,0,0,0,2001-02-01T00:00:00
CANBERRA,2001,3,0,0,0,2001-03-01T00:00:00
CANBERRA,2001,4,0,0,0,2001-04-01T00:00:00
CANBERRA,2001,5,0,0,0,2001-05-01T00:00:00
CANBERRA,2001,6,0,0,0,2001-06-01T00:00:00
CANBERRA,2001,7,0,0,0,2001-07-01T00:00:00
CANBERRA,2001,8,0,0,0,2001-08-01T00:00:00
CANBERRA,2001,9,0,0,0,2001-09-01T00:00:00
CANBERRA,2001,10,0,0,0,2001-10-01T00:00:00
CANBERRA,2001,11,0,0,0,2001-11-01T00:00:00
CANBERRA,2001,12,0,0,0,2001-12-01T00:00:00
CANBERRA,2002,1,0,0,0,2002-01-01T00:00:00
CANBERRA,2002,2,0,0,0,2002-02-01T00:00:00
CANBERRA,2002,3,0,0,0,2002-03-01T00:00:00
CANBERRA,2002,4,0,0,0,2002-04-01T00:00:00
CANBERRA,2002,5,0,0,0,2002-05-01T00:00:00
CANBERRA,2002,6,0,0,0,2002-06-01T00:00:00
CANBERRA,2002,7,0,0,0,2002-07-01T00:00:00
CANBERRA,2002,8,0,0,0,2002-08-01T00:00:00
CANBERRA,2002,9,0,0,0,2002-09-01T00:00:00
CANBERRA,2002,10,0,0,0,2002-10-01T00:00:00
CANBERRA,2002,11,0,0,0,2002-11-01T00:00:00
CANBERRA,2002,12,0,0,0,2002-12-01T00:00:00
CANBERRA,2003,1,0,0,0,2003-01-01T00:00:00
CANBERRA,2003,2,0,0,0,2003-02-01T00:00:00
CANBERRA,2003,3,0,0,0,2003-03-01T00:00:00
CANBERRA,2003,4,0,0,0,2003-04-01T00:00:00
CANBERRA,2003,5,0,0,0,2003-05-01T00:00:00
CANBERRA,2003,6,0,0,0,2003-06-01T00:00:00
CANBERRA,2003,7,0,0,0,2003-07-01T00:00:00
CANBERRA,2003,8,0,0,0,2003-08-01T00:00:00
CANBERRA,2003,9,0,0,0,2003-09-01T00:00:00
CANBERRA,2003,10,0,0,0,2003-10-01T00:00:00
CANBERRA,2003,11,0,0,0,2003-11-01T00:00:00
CANBERRA,2003,12,0,0,0,2003-12-01T00:00:00
CANBERRA,2004,1,0,0,0,2004-01-01T00:00:00
CANBERRA,2004,2,0,0,0,2004-02-01T00:00:00
CANBERRA,2004,3,0,0,0,2004-03-01T00:00:00
CANBERRA,2004,4,0,0,0,2004-04-01T00:00:00
CANBERRA,2004,5,0,0,0,2004-05-01T00:00:00
CANBERRA,2004,6,0,0,0,2004-06-01T00:00:00
CANBERRA,2004,7,379,417,796,2004-07-01T00:00:00
CANBERRA,2004,8,415,392,807,2004-08-01T00:00:00
CANBERRA,2004,9,200,193,393,2004-09-01T00:00:00
CANBERRA,2004,10,0,0,0,2004-10-01T00:00:00
CANBERRA,2004,11,0,0,0,2004-11-01T00:00:00
CANBERRA,2004,12,0,0,0,2004-12-01T00:00:00
CANBERRA,2005,1,0,0,0,2005-01-01T00:00:00
CANBERRA,2005,2,0,0,0,2005-02-01T00:00:00
CANBERRA,2005,3,0,0,0,2005-03-01T00:00:00
CANBERRA,2005,4,0,0,0,2005-04-01T00:00:00
CANBERRA,2005,5,0,0,0,2005-05-01T00:00:00
CANBERRA,2005,6,0,0,0,2005-06-01T00:00:00
CANBERRA,2005,7,0,0,0,2005-07-01T00:00:00
CANBERRA,2005,8,0,0,0,2005-08-01T00:00:00
CANBERRA,2005,9,0,0,0,2005-09-01T00:00:00
CANBERRA,2005,10,0,0,0,2005-10-01T00:00:00
CANBERRA,2005,11,0,0,0,2005-11-01T00:00:00
CANBERRA,2005,12,0,0,0,2005-12-01T00:00:00
CANBERRA,2006,1,0,0,0,2006-01-01T00:00:00
CANBERRA,2006,2,0,0,0,2006-02-01T00:00:00
CANBERRA,2006,3,0,0,0,2006-03-01T00:00:00
CANBERRA,2006,4,0,0,0,2006-04-01T00:00:00
CANBERRA,2006,5,0,0,0,2006-05-01T00:00:00
CANBERRA,2006,6,0,0,0,2006-06-01T00:00:00
CANBERRA,2006,7,0,0,0,2006-07-01T00:00:00
CANBERRA,2006,8,0,0,0,2006-08-01T00:00:00
CANBERRA,2006,9,0,0,0,2006-09-01T00:00:00
CANBERRA,2006,10,0,0,0,2006-10-01T00:00:00
CANBERRA,2006,11,0,0,0,2006-11-01T00:00:00
CANBERRA,2006,12,0,0,0,2006-12-01T00:00:00
CANBERRA,2007,1,0,0,0,2007-01-01T00:00:00
CANBERRA,2007,2,0,0,0,2007-02-01T00:00:00
CANBERRA,2007,3,0,0,0,2007-03-01T00:00:00
CANBERRA,2007,4,0,0,0,2007-04-01T00:00:00
CANBERRA,2007,5,0,0,0,2007-05-01T00:00:00
CANBERRA,2007,6,0,0,0,2007-06-01T00:00:00
CANBERRA,2007,7,0,0,0,2007-07-01T00:00:00
CANBERRA,2007,8,0,0,0,2007-08-01T00:00:00
CANBERRA,2007,9,0,0,0,2007-09-01T00:00:00
CANBERRA,2007,10,0,0,0,2007-10-01T00:00:00
CANBERRA,2007,11,0,0,0,2007-11-01T00:00:00
CANBERRA,2007,12,0,0,0,2007-12-01T00:00:00
CANBERRA,2008,1,0,0,0,2008-01-01T00:00:00
CANBERRA,2008,2,0,0,0,2008-02-01T00:00:00
CANBERRA,2008,3,0,0,0,2008-03-01T00:00:00
CANBERRA,2008,4,0,0,0,2008-04-01T00:00:00
CANBERRA,2008,5,0,0,0,2008-05-01T00:00:00
CANBERRA,2008,6,0,0,0,2008-06-01T00:00:00
CANBERRA,2008,7,0,0,0,2008-07-01T00:00:00
CANBERRA,2008,8,0,0,0,2008-08-01T00:00:00
CANBERRA,2008,9,0,0,0,2008-09-01T00:00:00
CANBERRA,2008,10,0,0,0,2008-10-01T00:00:00
CANBERRA,2008,11,0,0,0,2008-11-01T00:00:00
CANBERRA,2008,12,0,0,0,2008-12-01T00:00:00
CANBERRA,2009,1,0,0,0,2009-01-01T00:00:00
CANBERRA,2009,2,0,0,0,2009-02-01T00:00:00
CANBERRA,2009,3,0,0,0,2009-03-01T00:00:00
CANBERRA,2009,4,0,0,0,2009-04-01T00:00:00
CANBERRA,2009,5,0,0,0,2009-05-01T00:00:00
CANBERRA,2009,6,0,0,0,2009-06-01T00:00:00
CANBERRA,2009,7,0,0,0,2009-07-01T00:00:00
CANBERRA,2009,8,0,0,0,2009-08-01T00:00:00
CANBERRA,2009,9,0,0,0,2009-09-01T00:00:00
CANBERRA,2009,10,0,0,0,2009-10-01T00:00:00
CANBERRA,2009,11,0,0,0,2009-11-01T00:00:00
CANBERRA,2009,12,0,0,0,2009-12-01T00:00:00
CANBERRA,2010,1,0,0,0,2010-01-01T00:00:00
CANBERRA,2010,2,0,0,0,2010-02-01T00:00:00
CANBERRA,2010,3,0,0,0,2010-03-01T00:00:00
CANBERRA,2010,4,0,0,0,2010-04-01T00:00:00
CANBERRA,2010,5,0,0,0,2010-05-01T00:00:00
CANBERRA,2010,6,0,0,0,2010-06-01T00:00:00
CANBERRA,2010,7,0,0,0,2010-07-01T00:00:00
CANBERRA,2010,8,0,0,0,2010-08-01T00:00:00
CANBERRA,2010,9,0,0,0,2010-09-01T00:00:00
CANBERRA,2010,10,0,0,0,2010-10-01T00:00:00
CANBERRA,2010,11,0,0,0,2010-11-01T00:00:00
CANBERRA,2010,12,0,0,0,2010-12-01T00:00:00
CANBERRA,2011,1,0,0,0,2011-01-01T00:00:00
CANBERRA,2011,2,0,0,0,2011-02-01T00:00:00
CANBERRA,2011,3,0,0,0,2011-03-01T00:00:00
CANBERRA,2011,4,0,0,0,2011-04-01T00:00:00
CANBERRA,2011,5,0,0,0,2011-05-01T00:00:00
CANBERRA,2011,6,0,0,0,2011-06-01T00:00:00
CANBERRA,2011,7,0,0,0,2011-07-01T00:00:00
CANBERRA,2011,8,0,0,0,2011-08-01T00:00:00
CANBERRA,2011,9,0,0,0,2011-09-01T00:00:00
CANBERRA,2011,10,0,0,0,2011-10-01T00:00:00
CANBERRA,2011,11,0,0,0,2011-11-01T00:00:00
CANBERRA,2011,12,0,0,0,2011-12-01T00:00:00
CANBERRA,2012,1,0,0,0,2012-01-01T00:00:00
CANBERRA,2012,2,0,0,0,2012-02-01T00:00:00
CANBERRA,2012,3,0,0,0,2012-03-01T00:00:00
CANBERRA,2012,4,0,0,0,2012-04-01T00:00:00
CANBERRA,2012,5,0,0,0,2012-05-01T00:00:00
CANBERRA,2012,6,0,0,0,2012-06-01T00:00:00
CANBERRA,2012,7,0,0,0,2012-07-01T00:00:00
CANBERRA,2012,8,0,0,0,2012-08-01T00:00:00
CANBERRA,2012,9,0,0,0,2012-09-01T00:00:00
CANBERRA,2012,10,0,0,0,2012-10-01T00:00:00
CANBERRA,2012,11,0,0,0,2012-11-01T00:00:00
CANBERRA,2012,12,0,0,0,2012-12-01T00:00:00
CANBERRA,2013,1,0,0,0,2013-01-01T00:00:00
CANBERRA,2013,2,0,0,0,2013-02-01T00:00:00
CANBERRA,2013,3,0,0,0,2013-03-01T00:00:00
CANBERRA,2013,4,0,0,0,2013-04-01T00:00:00
CANBERRA,2013,5,0,0,0,2013-05-01T00:00:00
CANBERRA,2013,6,0,0,0,2013-06-01T00:00:00
CANBERRA,2013,7,0,0,0,2013-07-01T00:00:00
CANBERRA,2013,8,0,0,0,2013-08-01T00:00:00
CANBERRA,2013,9,0,0,0,2013-09-01T00:00:00
CANBERRA,2013,10,0,0,0,2013-10-01T00:00:00
CANBERRA,2013,11,0,0,0,2013-11-01T00:00:00
CANBERRA,2013,12,0,0,0,2013-12-01T00:00:00
CANBERRA,2014,1,0,0,0,2014-01-01T00:00:00
CANBERRA,2014,2,0,0,0,2014-02-01T00:00:00
CANBERRA,2014,3,0,0,0,2014-03-01T00:00:00
CANBERRA,2014,4,0,0,0,2014-04-01T00:00:00
CANBERRA,2014,5,0,0,0,2014-05-01T00:00:00
CANBERRA,2014,6,0,0,0,2014-06-01T00:00:00
CANBERRA,2014,7,0,0,0,2014-07-01T00:00:00
CANBERRA,2014,8,0,0,0,2014-08-01T00:00:00
CANBERRA,2014,9,0,0,0,2014-09-01T00:00:00
CANBERRA,2014,10,0,0,0,2014-10-01T00:00:00
CANBERRA,2014,11,0,0,0,2014-11-01T00:00:00
CANBERRA,2014,12,0,0,0,2014-12-01T00:00:00
CANBERRA,2015,1,0,0,0,2015-01-01T00:00:00
CANBERRA,2015,2,0,0,0,2015-02-01T00:00:00
CANBERRA,2015,3,0,0,0,2015-03-01T00:00:00
CANBERRA,2015,4,0,0,0,2015-04-01T00:00:00
CANBERRA,2015,5,0,0,0,2015-05-01T00:00:00
CANBERRA,2015,6,0,0,0,2015-06-01T00:00:00
CANBERRA,2015,7,0,0,0,2015-07-01T00:00:00
CANBERRA,2015,8,0,0,0,2015-08-01T00:00:00
CANBERRA,2015,9,0,0,0,2015-09-01T00:00:00
CANBERRA,2015,10,0,0,0,2015-10-01T00:00:00
CANBERRA,2015,11,0,0,0,2015-11-01T00:00:00
CANBERRA,2015,12,0,0,0,2015-12-01T00:00:00
CANBERRA,2016,1,0,0,0,2016-01-01T00:00:00
CANBERRA,2016,2,0,0,0,2016-02-01T00:00:00
CANBERRA,2016,3,0,0,0,2016-03-01T00:00:00
CANBERRA,2016,4,0,0,0,2016-04-01T00:00:00
CANBERRA,2016,5,0,0,0,2016-05-01T00:00:00
CANBERRA,2016,6,0,0,0,2016-06-01T00:00:00
CANBERRA,2016,7,0,0,0,2016-07-01T00:00:00
CANBERRA,2016,8,0,0,0,2016-08-01T00:00:00
CANBERRA,2016,9,1421,1784,3205,2016-09-01T00:00:00
CANBERRA,2016,10,3821,3174,6995,2016-10-01T00:00:00
CANBERRA,2016,11,3393,3274,6667,2016-11-01T00:00:00
CANBERRA,2016,12,2743,4161,6904,2016-12-01T00:00:00
CANBERRA,2017,1,4665,3403,8068,2017-01-01T00:00:00
CANBERRA,2017,2,3255,2652,5907,2017-02-01T00:00:00
CANBERRA,2017,3,3369,3140,6509,2017-03-01T00:00:00
CANBERRA,2017,4,3961,3427,7388,2017-04-01T00:00:00
CANBERRA,2017,5,2794,2737,5531,2017-05-01T00:00:00
CANBERRA,2017,6,3031,3727,6758,2017-06-01T00:00:00
CANBERRA,2017,7,3918,2969,6887,2017-07-01T00:00:00
CANBERRA,2017,8,3477,3076,6553,2017-08-01T00:00:00
CANBERRA,2017,9,3582,3692,7274,2017-09-01T00:00:00
CANBERRA,2017,10,4306,3250,7556,2017-10-01T00:00:00
CANBERRA,2017,11,3759,3404,7163,2017-11-01T00:00:00
CANBERRA,2017,12,3747,5094,8841,2017-12-01T00:00:00
CANBERRA,2018,1,5278,3714,8992,2018-01-01T00:00:00
CANBERRA,2018,2,3841,3174,7015,2018-02-01T00:00:00
CANBERRA,2018,3,3975,3737,7712,2018-03-01T00:00:00
CANBERRA,2018,4,4859,4717,9576,2018-04-01T00:00:00
CANBERRA,2018,5,2930,4225,7155,2018-05-01T00:00:00
CANBERRA,2018,6,3422,4773,8195,2018-06-01T00:00:00
CANBERRA,2018,7,4197,4585,8782,2018-07-01T00:00:00
CANBERRA,2018,8,3593,4245,7838,2018-08-01T00:00:00
CANBERRA,2018,9,3749,4719,8468,2018-09-01T00:00:00
CANBERRA,2018,10,3923,3360,7283,2018-10-01T00:00:00
CANBERRA,2018,11,3035,3992,7027,2018-11-01T00:00:00
CANBERRA,2018,12,2230,4649,6879,2018-12-01T00:00:00
CANBERRA,2019,1,3290,3445,6735,2019-01-01T00:00:00
CANBERRA,2019,2,2839,2678,5517,2019-02-01T00:00:00
CANBERRA,2019,3,2592,3492,6084,2019-03-01T00:00:00
CANBERRA,2019,4,2811,4239,7050,2019-04-01T00:00:00
CANBERRA,2019,5,2984,4365,7349,2019-05-01T00:00:00
CANBERRA,2019,6,3333,4545,7878,2019-06-01T00:00:00
CANBERRA,2019,7,4168,4227,8395,2019-07-01T00:00:00
CANBERRA,2019,8,3174,4067,7241,2019-08-01T00:00:00
CANBERRA,2019,9,3471,4559,8030,2019-09-01T00:00:00
CANBERRA,2019,10,3777,3557,7334,2019-10-01T00:00:00
CANBERRA,2019,11,2813,3718,6531,2019-11-01T00:00:00
CANBERRA,2019,12,2478,4447,6925,2019-12-01T00:00:00
CANBERRA,2020,1,2617,3087,5704,2020-01-01T00:00:00
CANBERRA,2020,2,2265,2279,4544,2020-02-01T00:00:00
CANBERRA,2020,3,1471,1174,2645,2020-03-01T00:00:00
CANBERRA,2020,4,0,0,0,2020-04-01T00:00:00
CANBERRA,2020,5,0,0,0,2020-05-01T00:00:00
CANBERRA,2020,6,0,0,0,2020-06-01T00:00:00
CANBERRA,2020,7,0,0,0,2020-07-01T00:00:00
CANBERRA,2020,8,0,0,0,2020-08-01T00:00:00
CANBERRA,2020,9,0,0,0,2020-09-01T00:00:00
CANBERRA,2020,10,0,0,0,2020-10-01T00:00:00
CANBERRA,2020,11,118,0,118,2020-11-01T00:00:00
CANBERRA,2020,12,0,0,0,2020-12-01T00:00:00
CANBERRA,2021,1,0,0,0,2021-01-01T00:00:00
CANBERRA,2021,2,0,0,0,2021-02-01T00:00:00
CANBERRA,2021,3,137,0,137,2021-03-01T00:00:00
CANBERRA,2021,4,0,0,0,2021-04-01T00:00:00
CANBERRA,2021,5,0,0,0,2021-05-01T00:00:00
CANBERRA,2021,6,0,0,0,2021-06-01T00:00:00
CANBERRA,2021,7,0,0,0,2021-07-01T00:00:00
CANBERRA,2021,8,0,0,0,2021-08-01T00:00:00
CANBERRA,2021,9,0,0,0,2021-09-01T00:00:00
CANBERRA,2021,10,0,0,0,2021-10-01T00:00:00
CANBERRA,2021,11,0,0,0,2021-11-01T00:00:00
CANBERRA,2021,12,0,0,0,2021-12-01T00:00:00
CANBERRA,2022,1,0,0,0,2022-01-01T00:00:00
CANBERRA,2022,2,0,0,0,2022-02-01T00:00:00
CANBERRA,2022,3,0,0,0,2022-03-01T00:00:00
CANBERRA,2022,4,0,0,0,2022-04-01T00:00:00
CANBERRA,2022,5,0,0,0,2022-05-01T00:00:00
CANBERRA,2022,6,0,0,0,2022-06-01T00:00:00
CANBERRA,2022,7,0,0,0,2022-07-01T00:00:00
CANBERRA,2022,8,0,0,0,2022-08-01T00:00:00
CANBERRA,2022,9,0,0,0,2022-09-01T00:00:00
CANBERRA,2022,10,0,0,0,2022-10-01T00:00:00
CANBERRA,2022,11,0,0,0,2022-11-01T00:00:00
CANBERRA,2022,12,0,0,0,2022-12-01T00:00:00
CANBERRA,2023,1,0,0,0,2023-01-01T00:00:00
CANBERRA,2023,2,0,0,0,2023-02-01T00:00:00
CANBERRA,2023,3,0,0,0,2023-03-01T00:00:00
CANBERRA,2023,4,105,72,177,2023-04-01T00:00:00
CANBERRA,2023,5,0,0,0,2023-05-01T00:00:00
CANBERRA,2023,6,0,0,0,2023-06-01T00:00:00
CANBERRA,2023,7,318,203,521,2023-07-01T00:00:00
CANBERRA,2023,8,802,874,1676,2023-08-01T00:00:00
CANBERRA,2023,9,940,1059,1999,2023-09-01T00:00:00
CANBERRA,2023,10,1234,1379,2613,2023-10-01T00:00:00
CANBERRA,2023,11,983,1183,2166,2023-11-01T00:00:00
CANBERRA,2023,12,1568,1360,2928,2023-12-01T00:00:00
CANBERRA,2024,1,1235,1767,3002,2024-01-01T00:00:00
CANBERRA,2024,2,544,707,1251,2024-02-01T00:00:00
CANBERRA,2024,3,1001,927,1928,2024-03-01T00:00:00
CANBERRA,2024,4,1140,1177,2317,2024-04-01T00:00:00
CANBERRA,2024,5,1048,1085,2133,2024-05-01T00:00:00
CANBERRA,2024,6,1750,1911,3661,2024-06-01T00:00:00
CANBERRA,2024,7,2857,2623,5480,2024-07-01T00:00:00
CANBERRA,2024,8,1950,2057,4007,2024-08-01T00:00:00
CANBERRA,2024,9,1776,1939,3715,2024-09-01T00:00:00
CANBERRA,2024,10,1928,1845,3773,2024-10-01T00:00:00
CANBERRA,2024,11,1092,1123,2215,2024-11-01T00:00:00
CANBERRA,2024,12,1800,2008,3808,2024-12-01T00:00:00
CANBERRA,2025,1,1448,2005,3453,2025-01-01T00:00:00
CANBERRA,2025,2,816,860,1676,2025-02-01T00:00:00
CANBERRA,2025,3,1030,1090,2120,2025-03-01T00:00:00
CANBERRA,2025,4,1405,1337,2742,2025-04-01T00:00:00
CANBERRA,2025,5,1337,1280,2617,2025-05-01T00:00:00
CANBERRA,2025,6,1462,1303,2765,2025-06-01T00:00:00
DARWIN,1985,1,2942,1837,4779,1985-01-01T00:00:00
DARWIN,1985,2,1646,1391,3037,1985-02-01T00:00:00
DARWIN,1985,3,1459,1738,3197,1985-03-01T00:00:00
DARWIN,1985,4,1795,1653,3448,1985-04-01T00:00:00
DARWIN,1985,5,1508,1616,3124,1985-05-01T00:00:00
DARWIN,1985,6,1783,2538,4321,1985-06-01T00:00:00
DARWIN,1985,7,3113,2611,5724,1985-07-01T00:00:00
DARWIN,1985,8,1945,1997,3942,1985-08-01T00:00:00
DARWIN,1985,9,1901,1916,3817,1985-09-01T00:00:00
DARWIN,1985,10,1940,1743,3683,1985-10-01T00:00:00
DARWIN,1985,11,1418,1679,3097,1985-11-01T00:00:00
DARWIN,1985,12,1735,2935,4670,1985-12-01T00:00:00
DARWIN,1986,1,3082,1905,4987,1986-01-01T00:00:00
DARWIN,1986,2,1593,1194,2787,1986-02-01T00:00:00
DARWIN,1986,3,1374,1605,2979,1986-03-01T00:00:00
DARWIN,1986,4,2195,1980,4175,1986-04-01T00:00:00
DARWIN,1986,5,1566,1474,3040,1986-05-01T00:00:00
DARWIN,1986,6,1699,1951,3650,1986-06-01T00:00:00
DARWIN,1986,7,2827,3143,5970,1986-07-01T00:00:00
DARWIN,1986,8,2564,2177,4741,1986-08-01T00:00:00
DARWIN,1986,9,1928,1718,3646,1986-09-01T00:00:00
DARWIN,1986,10,2288,2115,4403,1986-10-01T00:00:00
DARWIN,1986,11,1748,1994,3742,1986-11-01T00:00:00
DARWIN,1986,12,1822,2769,4591,1986-12-01T00:00:00
DARWIN,1987,1,3346,2077,5423,1987-01-01T00:00:00
DARWIN,1987,2,1784,1409,3193,1987-02-01T00:00:00
DARWIN,1987,3,1744,1810,3554,1987-03-01T00:00:00
DARWIN,1987,4,2284,2467,4751,1987-04-01T00:00:00
DARWIN,1987,5,2229,2306,4535,1987-05-01T00:00:00
DARWIN,1987,6,2216,3120,5336,1987-06-01T00:00:00
DARWIN,1987,7,4117,3419,7536,1987-07-01T00:00:00
DARWIN,1987,8,2807,2951,5758,1987-08-01T00:00:00
DARWIN,1987,9,2270,2415,4685,1987-09-01T00:00:00
DARWIN,1987,10,3312,2496,5808,1987-10-01T00:00:00
DARWIN,1987,11,2560,2590,5150,1987-11-01T00:00:00
DARWIN,1987,12,2765,3492,6257,1987-12-01T00:00:00
DARWIN,1988,1,3978,2800,6778,1988-01-01T00:00:00
DARWIN,1988,2,2456,2018,4474,1988-02-01T00:00:00
DARWIN,1988,3,2383,2463,4846,1988-03-01T00:00:00
DARWIN,1988,4,2754,3057,5811,1988-04-01T00:00:00
DARWIN,1988,5,2800,2890,5690,1988-05-01T00:00:00
DARWIN,1988,6,3041,3653,6694,1988-06-01T00:00:00
DARWIN,1988,7,4802,4297,9099,1988-07-01T00:00:00
DARWIN,1988,8,3637,3631,7268,1988-08-01T00:00:00
DARWIN,1988,9,3275,3114,6389,1988-09-01T00:00:00
DARWIN,1988,10,4600,3120,7720,1988-10-01T00:00:00
DARWIN,1988,11,3075,3176,6251,1988-11-01T00:00:00
DARWIN,1988,12,3384,4921,8305,1988-12-01T00:00:00
DARWIN,1989,1,5015,3135,8150,1989-01-01T00:00:00
DARWIN,1989,2,3061,2493,5554,1989-02-01T00:00:00
DARWIN,1989,3,2805,3462,6267,1989-03-01T00:00:00
DARWIN,1989,4,3304,3651,6955,1989-04-01T00:00:00
DARWIN,1989,5,2740,3128,5868,1989-05-01T00:00:00
DARWIN,1989,6,3308,4641,7949,1989-06-01T00:00:00
DARWIN,1989,7,5952,4722,10674,1989-07-01T00:00:00
DARWIN,1989,8,3867,4393,8260,1989-08-01T00:00:00
DARWIN,1989,9,3913,4235,8148,1989-09-01T00:00:00
DARWIN,1989,10,5093,4171,9264,1989-10-01T00:00:00
DARWIN,1989,11,3465,3379,6844,1989-11-01T00:00:00
DARWIN,1989,12,3423,5413,8836,1989-12-01T00:00:00
DARWIN,1990,1,4995,3482,8477,1990-01-01T00:00:00
DARWIN,1990,2,3574,2764,6338,1990-02-01T00:00:00
DARWIN,1990,3,2936,3517,6453,1990-03-01T00:00:00
DARWIN,1990,4,3548,3864,7412,1990-04-01T00:00:00
DARWIN,1990,5,3015,3669,6684,1990-05-01T00:00:00
DARWIN,1990,6,3439,4908,8347,1990-06-01T00:00:00
DARWIN,1990,7,5800,4718,10518,1990-07-01T00:00:00
DARWIN,1990,8,4412,4591,9003,1990-08-01T00:00:00
DARWIN,1990,9,3903,3844,7747,1990-09-01T00:00:00
DARWIN,1990,10,4266,3162,7428,1990-10-01T00:00:00
DARWIN,1990,11,4198,3683,7881,1990-11-01T00:00:00
DARWIN,1990,12,3139,4862,8001,1990-12-01T00:00:00
DARWIN,1991,1,5024,3184,8208,1991-01-01T00:00:00
DARWIN,1991,2,2882,2574,5456,1991-02-01T00:00:00
DARWIN,1991,3,2734,3279,6013,1991-03-01T00:00:00
DARWIN,1991,4,2871,3337,6208,1991-04-01T00:00:00
DARWIN,1991,5,3225,3996,7221,1991-05-01T00:00:00
DARWIN,1991,6,3632,4903,8535,1991-06-01T00:00:00
DARWIN,1991,7,5772,4439,10211,1991-07-01T00:00:00
DARWIN,1991,8,4088,4601,8689,1991-08-01T00:00:00
DARWIN,1991,9,3779,3822,7601,1991-09-01T00:00:00
DARWIN,1991,10,4182,3035,7217,1991-10-01T00:00:00
DARWIN,1991,11,3355,3296,6651,1991-11-01T00:00:00
DARWIN,1991,12,2844,4371,7215,1991-12-01T00:00:00
DARWIN,1992,1,4445,2754,7199,1992-01-01T00:00:00
DARWIN,1992,2,2981,2436,5417,1992-02-01T00:00:00
DARWIN,1992,3,2461,2770,5231,1992-03-01T00:00:00
DARWIN,1992,4,3422,3552,6974,1992-04-01T00:00:00
DARWIN,1992,5,3229,3679,6908,1992-05-01T00:00:00
DARWIN,1992,6,3671,4908,8579,1992-06-01T00:00:00
DARWIN,1992,7,6068,4309,10377,1992-07-01T00:00:00
DARWIN,1992,8,4041,4716,8757,1992-08-01T00:00:00
DARWIN,1992,9,3582,4123,7705,1992-09-01T00:00:00
DARWIN,1992,10,4798,3646,8444,1992-10-01T00:00:00
DARWIN,1992,11,3317,3760,7077,1992-11-01T00:00:00
DARWIN,1992,12,3603,4537,8140,1992-12-01T00:00:00
DARWIN,1993,1,4678,3006,7684,1993-01-01T00:00:00
DARWIN,1993,2,3035,2510,5545,1993-02-01T00:00:00
DARWIN,1993,3,3324,3671,6995,1993-03-01T00:00:00
DARWIN,1993,4,4406,3966,8372,1993-04-01T00:00:00
DARWIN,1993,5,3748,5093,8841,1993-05-01T00:00:00
DARWIN,1993,6,3617,4905,8522,1993-06-01T00:00:00
DARWIN,1993,7,6244,4710,10954,1993-07-01T00:00:00
DARWIN,1993,8,4178,4975,9153,1993-08-01T00:00:00
DARWIN,1993,9,4384,4162,8546,1993-09-01T00:00:00
DARWIN,1993,10,6136,4216,10352,1993-10-01T00:00:00
DARWIN,1993,11,4144,4523,8667,1993-11-01T00:00:00
DARWIN,1993,12,4138,5293,9431,1993-12-01T00:00:00
DARWIN,1994,1,5739,4157,9896,1994-01-01T00:00:00
DARWIN,1994,2,3719,3524,7243,1994-02-01T00:00:00
DARWIN,1994,3,4466,4647,9113,1994-03-01T00:00:00
DARWIN,1994,4,4827,4735,9562,1994-04-01T00:00:00
DARWIN,1994,5,4275,5252,9527,1994-05-01T00:00:00
DARWIN,1994,6,5339,6106,11445,1994-06-01T00:00:00
DARWIN,1994,7,9265,6737,16002,1994-07-01T00:00:00
DARWIN,1994,8,6002,6160,12162,1994-08-01T00:00:00
DARWIN,1994,9,6656,5657,12313,1994-09-01T00:00:00
DARWIN,1994,10,7844,5312,13156,1994-10-01T00:00:00
DARWIN,1994,11,5239,4999,10238,1994-11-01T00:00:00
DARWIN,1994,12,4935,6389,11324,1994-12-01T00:00:00
DARWIN,1995,1,6577,4999,11576,1995-01-01T00:00:00
DARWIN,1995,2,4507,3675,8182,1995-02-01T00:00:00
DARWIN,1995,3,4518,5061,9579,1995-03-01T00:00:00
DARWIN,1995,4,5262,5140,10402,1995-04-01T00:00:00
DARWIN,1995,5,5434,6081,11515,1995-05-01T00:00:00
DARWIN,1995,6,5685,6264,11949,1995-06-01T00:00:00
DARWIN,1995,7,9227,7049,16276,1995-07-01T00:00:00
DARWIN,1995,8,6840,6716,13556,1995-08-01T00:00:00
DARWIN,1995,9,6926,5676,12602,1995-09-01T00:00:00
